X82,nd,bra,pre,par,ama,ind,total,nao_bra_prop,nao_bra_prop_declarados
35199734,13,32,0,5,0,0,50,36,13.513513513513509
35199825,59,198,4,12,0,0,273,27.472527472527474,7.476635514018692
35199874,5,53,1,1,0,0,60,11.66666666666667,3.6363636363636376
35199904,73,12,0,1,0,0,86,86.04651162790698,7.692307692307687
35199928,35,121,1,15,0,0,172,29.651162790697672,11.678832116788318
35199965,15,43,2,8,4,0,72,40.27777777777778,24.561403508771928
35200001,93,245,34,187,2,2,563,56.48312611012434,47.87234042553191
35200013,111,79,7,46,0,0,243,67.48971193415639,40.15151515151515
35200025,250,514,73,279,5,8,1129,54.472984942426926,41.52445961319682
35200037,439,416,31,324,0,3,1213,65.70486397361913,46.253229974160206
35200049,120,220,36,448,1,0,825,73.33333333333334,68.79432624113475
35200050,335,312,36,173,0,3,859,63.67869615832363,40.458015267175576
35200062,288,492,82,470,9,1,1342,63.33830104321907,53.32068311195446
35200074,12,80,3,193,0,1,289,72.31833910034602,71.11913357400722
35200086,262,261,23,226,4,2,778,66.45244215938304,49.41860465116279
35200098,369,385,35,571,2,0,1362,71.73274596182085,61.228600201409876
35200529,16,153,19,81,0,0,269,43.122676579925646,39.52569169960475
35200530,124,83,6,73,0,0,286,70.97902097902097,48.76543209876543
35201923,319,272,37,220,2,3,853,68.11254396248533,49.063670411985015
35201935,327,153,14,128,1,1,624,75.48076923076923,48.484848484848484
35201947,101,534,33,293,1,4,966,44.72049689440993,38.26589595375722
35201959,442,440,61,316,3,6,1268,65.29968454258675,46.73123486682809
35201960,458,463,38,398,4,0,1361,65.9808963997061,48.72646733111849
35201972,91,480,56,531,2,3,1163,58.7274290627687,55.223880597014926
35207627,165,137,23,221,0,1,547,74.95429616087752,64.13612565445025
35207639,89,609,52,310,2,2,1064,42.76315789473685,37.53846153846154
35207640,92,123,5,73,0,0,293,58.02047781569966,38.80597014925373
35207652,116,107,5,75,0,0,303,64.6864686468647,42.78074866310161
35207664,181,80,7,51,1,1,321,75.0778816199377,42.85714285714286
35207676,203,281,73,231,1,2,791,64.47534766118837,52.210884353741505
35207688,80,82,1,32,3,1,199,58.79396984924623,31.092436974789916
35207697,71,73,2,41,0,3,190,61.578947368421055,38.65546218487395
35207706,130,121,12,135,6,8,412,70.63106796116504,57.09219858156028
35207718,177,64,8,25,0,0,274,76.64233576642336,34.02061855670103
35207724,3,192,12,115,0,0,322,40.37267080745342,39.81191222570533
35207731,48,39,1,5,1,0,94,58.51063829787234,15.217391304347828
35207743,100,137,12,94,1,1,345,60.28985507246376,44.08163265306122
35207755,307,679,39,471,3,2,1501,54.763491005996,43.132328308207704
35207767,164,162,15,183,1,1,526,69.20152091254752,55.24861878453038
35207779,101,458,57,614,2,0,1232,62.824675324675326,59.50486295313881
35207780,321,66,7,72,0,0,466,85.83690987124464,54.48275862068965
35207792,213,79,5,33,3,0,333,76.27627627627628,34.166666666666664
35207809,68,139,4,143,0,0,354,60.73446327683616,51.39860139860139
35207810,214,74,7,84,1,0,380,80.52631578947368,55.42168674698795
35207822,517,365,32,278,1,0,1193,69.40486169321039,46.00591715976331
35207834,548,522,86,575,8,0,1739,69.98274870615296,56.17128463476071
35207846,197,145,9,208,0,0,559,74.0608228980322,59.94475138121547
35207858,222,135,12,109,1,2,481,71.93347193347192,47.876447876447884
35207861,439,455,27,335,1,0,1257,63.80270485282418,44.37652811735941
35207871,354,108,7,116,3,1,589,81.66383701188455,54.04255319148936
35207883,79,77,13,54,7,5,235,67.2340425531915,50.641025641025635
35207895,161,184,5,126,1,0,477,61.425576519916135,41.77215189873418
35207901,279,121,3,55,0,0,458,73.58078602620087,32.402234636871505
35207913,193,47,9,68,0,2,319,85.26645768025078,62.698412698412696
35207925,110,59,8,34,1,0,212,72.16981132075472,42.15686274509803
35207937,221,59,11,60,1,0,352,83.23863636363636,54.961832061068705
35207949,498,230,34,293,1,3,1059,78.28139754485363,59.0017825311943
35207950,92,127,24,162,0,0,405,68.64197530864197,59.424920127795524
35207962,578,640,45,969,5,3,2240,71.42857142857143,61.492178098676284
35223141,497,332,33,277,4,6,1149,71.10530896431679,49.079754601227
35223153,162,112,7,47,1,0,329,65.95744680851064,32.93413173652695
35223165,249,228,29,302,0,1,809,71.81705809641532,59.285714285714285
35223177,7,285,12,309,2,0,615,53.65853658536586,53.125
35223189,22,153,11,54,1,2,243,37.03703703703704,30.76923076923077
35223190,143,106,9,95,3,2,358,70.39106145251397,50.69767441860464
35223207,260,88,5,37,0,1,391,77.49360613810742,32.82442748091603
35223219,290,382,27,207,0,5,911,58.068057080131716,38.48631239935588
35223220,164,76,10,45,7,0,302,74.83443708609272,44.927536231884055
35223232,550,330,43,215,2,3,1143,71.12860892388451,44.35075885328836
35223244,216,48,4,74,0,0,342,85.96491228070175,61.904761904761905
35223256,145,89,17,149,2,0,402,77.86069651741295,65.36964980544747
35223268,167,42,7,54,2,0,272,84.55882352941177,60
35223273,234,95,8,47,1,1,386,75.38860103626943,37.5
35224224,158,84,14,138,2,0,396,78.78787878787878,64.70588235294117
35224236,87,183,14,105,0,1,390,53.07692307692308,39.603960396039604
35224248,195,73,11,120,2,0,401,81.79551122194513,64.5631067961165
35233882,491,396,47,279,9,3,1225,67.6734693877551,46.049046321525886
35233894,223,421,53,469,1,0,1167,63.924592973436155,55.402542372881356
35233900,448,367,34,426,1,0,1276,71.23824451410658,55.67632850241546
35233912,490,203,14,214,1,2,924,78.03030303030303,53.2258064516129
35233924,78,37,6,28,0,0,149,75.16778523489933,47.887323943661976
35233936,15,203,31,145,0,0,394,48.47715736040609,46.437994722955146
35233948,501,420,51,549,0,0,1521,72.38658777120315,58.82352941176471
35233959,524,403,36,559,1,1,1524,73.55643044619423,59.699999999999996
35233961,287,282,38,413,4,0,1024,72.4609375,61.73677069199457
35233973,540,321,46,333,0,1,1241,74.13376309427882,54.20827389443652
35233985,374,238,21,237,2,0,872,72.70642201834863,52.208835341365464
35233997,344,502,39,331,2,0,1218,58.78489326765188,42.56292906178489
35236883,67,45,2,30,0,0,144,68.75,41.55844155844156
35236895,77,12,3,15,0,0,107,88.78504672897196,60
35236901,81,22,4,18,0,0,125,82.4,50
35236913,103,21,2,15,0,0,141,85.1063829787234,44.73684210526315
35236925,80,21,0,21,0,0,122,82.78688524590164,50
35236937,59,46,2,11,0,0,118,61.01694915254237,22.033898305084744
35236949,106,18,1,8,0,0,133,86.46616541353383,33.333333333333336
35236950,47,29,3,40,0,0,119,75.63025210084034,59.72222222222222
35236962,57,46,5,10,0,1,119,61.34453781512605,25.806451612903224
35236974,136,25,1,11,0,0,173,85.54913294797689,32.432432432432435
35236986,52,56,2,17,0,1,128,56.25,26.315789473684216
35236998,62,36,1,33,0,0,132,72.72727272727273,48.57142857142858
35237000,89,29,0,5,0,0,123,76.42276422764228,14.70588235294118
35237012,59,39,2,14,0,0,114,65.78947368421053,29.09090909090909
35237024,96,60,3,36,0,0,195,69.23076923076923,39.39393939393939
35237036,50,62,2,19,1,1,135,54.074074074074076,27.058823529411768
35237048,73,37,4,25,0,0,139,73.38129496402878,43.939393939393945
35237059,71,30,0,26,1,0,128,76.5625,47.36842105263158
35237061,39,45,0,31,1,0,116,61.206896551724135,41.55844155844156
35237073,42,32,6,40,0,0,120,73.33333333333334,58.97435897435898
35237085,84,22,5,20,1,0,132,83.33333333333334,54.16666666666667
35237097,76,28,2,19,0,0,125,77.60000000000001,42.85714285714286
35237103,75,21,11,12,0,0,119,82.35294117647058,52.27272727272727
35237115,2,87,8,40,1,5,143,39.16083916083915,38.297872340425535
35237127,54,33,4,16,0,0,107,69.1588785046729,37.735849056603776
35237139,18,44,4,43,0,0,109,59.63302752293578,51.64835164835164
35237140,81,32,2,32,0,0,147,78.2312925170068,51.515151515151516
35237152,39,40,3,35,0,0,117,65.8119658119658,48.71794871794872
35237164,55,55,1,22,0,0,133,58.64661654135339,29.487179487179482
35237176,58,19,1,12,0,0,90,78.88888888888889,40.625
35237188,0,60,7,59,0,0,126,52.38095238095239,52.38095238095239
35237197,7,53,4,57,0,1,122,56.55737704918033,53.91304347826087
35237206,54,31,6,10,0,0,101,69.3069306930693,34.04255319148937
35237218,51,34,1,32,1,0,119,71.42857142857143,50
35237224,62,28,1,31,0,0,122,77.04918032786885,53.333333333333336
35237231,7,52,2,56,0,1,118,55.93220338983051,53.153153153153156
35237243,44,41,3,37,0,1,126,67.46031746031747,50
35237255,76,23,3,28,0,0,130,82.3076923076923,57.407407407407405
35237267,43,16,0,42,0,0,101,84.15841584158416,72.41379310344827
35237279,19,54,13,93,0,1,180,70,66.45962732919256
35237280,67,26,0,29,0,0,122,78.68852459016394,52.727272727272734
35237292,68,20,0,25,0,0,113,82.30088495575221,55.55555555555556
35237309,58,35,5,13,3,0,114,69.29824561403508,37.5
35237310,36,55,3,28,1,1,124,55.64516129032258,37.5
35237322,56,14,1,18,0,0,89,84.26966292134833,57.57575757575757
35237334,3,28,0,108,0,0,139,79.85611510791367,79.41176470588236
35237346,54,22,3,42,2,0,123,82.11382113821138,68.11594202898551
35237358,0,62,7,58,1,0,128,51.5625,51.5625
35237361,10,55,11,30,1,0,107,48.5981308411215,43.29896907216495
35237371,184,46,0,44,0,0,274,83.21167883211679,48.88888888888889
35237383,91,18,3,14,0,0,126,85.71428571428572,48.57142857142858
35237395,41,54,1,15,1,0,112,51.78571428571428,23.943661971830988
35237401,103,14,0,10,0,0,127,88.9763779527559,41.666666666666664
35237413,85,29,4,29,0,0,147,80.27210884353741,53.2258064516129
35237425,9,86,11,38,0,0,144,40.27777777777778,36.29629629629629
35237437,86,10,3,16,0,0,115,91.30434782608697,65.51724137931035
35237449,102,27,3,29,0,0,161,83.22981366459628,54.23728813559322
35237450,53,16,8,23,0,0,100,84,65.95744680851064
35237462,1,72,8,49,0,5,135,46.666666666666664,46.26865671641791
35237474,26,55,6,23,0,0,110,50,34.523809523809526
35237486,129,41,11,42,1,0,224,81.69642857142857,56.84210526315789
35237498,87,46,1,15,1,0,150,69.33333333333334,26.984126984126988
35237504,76,18,1,10,0,0,105,82.85714285714285,37.93103448275862
35237516,85,16,4,18,0,0,123,86.99186991869918,57.89473684210527
35237528,149,20,1,16,0,0,186,89.24731182795699,45.945945945945944
35237536,42,62,6,26,3,0,139,55.39568345323741,36.08247422680413
35237541,59,36,3,15,0,0,113,68.14159292035397,33.333333333333336
35237553,50,30,1,23,0,0,104,71.15384615384616,44.44444444444444
35237565,49,42,18,25,0,0,134,68.65671641791045,50.588235294117645
35237577,60,63,5,25,0,0,153,58.82352941176471,32.25806451612904
35237589,87,30,5,22,0,0,144,79.16666666666666,47.36842105263158
35237590,106,21,2,15,0,0,144,85.41666666666666,44.73684210526315
35237607,92,23,7,22,0,0,144,84.02777777777779,55.769230769230774
35237619,71,37,7,17,0,0,132,71.96969696969697,39.34426229508197
35237620,46,39,5,18,0,0,108,63.888888888888886,37.096774193548384
35237632,60,26,4,26,1,0,117,77.77777777777779,54.385964912280706
35237644,60,19,2,20,0,0,101,81.1881188118812,53.65853658536586
35237656,60,26,4,26,0,1,117,77.77777777777779,54.385964912280706
35237668,58,38,3,47,1,0,147,74.14965986394557,57.30337078651686
35237673,30,62,8,33,1,0,134,53.73134328358209,40.38461538461539
35237681,50,50,2,23,0,0,125,60,33.333333333333336
35237693,71,32,4,27,1,0,135,76.29629629629629,50
35237700,26,75,8,36,1,0,146,48.630136986301366,37.5
35237711,73,38,2,26,0,0,139,72.66187050359711,42.42424242424242
35237723,2,54,16,46,0,0,118,54.23728813559322,53.448275862068975
35237735,84,13,6,6,0,2,111,88.28828828828829,51.85185185185186
35237747,8,69,7,21,0,0,105,34.285714285714285,28.865979381443296
35237759,65,39,2,21,0,0,127,69.29133858267717,37.096774193548384
35237760,69,22,3,5,0,0,99,77.77777777777779,26.66666666666667
35237772,66,45,2,28,0,1,142,68.30985915492957,40.789473684210535
35237784,106,31,1,14,0,0,152,79.60526315789474,32.608695652173914
35237796,84,31,2,14,4,2,137,77.37226277372262,41.509433962264154
35237802,111,32,2,15,0,0,160,80,34.693877551020414
35237814,64,32,1,20,0,0,117,72.64957264957265,39.62264150943396
35237826,74,29,3,12,0,0,118,75.42372881355932,34.09090909090909
35237838,7,53,16,44,1,0,121,56.19834710743802,53.50877192982456
35237848,73,27,6,10,0,0,116,76.72413793103449,37.2093023255814
35237851,59,20,0,12,0,0,91,78.02197802197803,37.5
35237863,66,22,3,48,0,0,139,84.17266187050359,69.86301369863014
35237875,75,23,7,29,0,0,134,82.83582089552239,61.01694915254237
35237887,104,19,4,36,0,0,163,88.34355828220859,67.79661016949152
35237899,19,69,11,39,0,0,138,50,42.01680672268907
35237905,98,21,2,13,0,0,134,84.32835820895522,41.666666666666664
35237917,64,34,1,21,1,0,121,71.900826446281,40.35087719298246
35237929,54,37,2,16,0,1,110,66.36363636363636,33.92857142857143
35237930,85,21,1,14,0,0,121,82.64462809917356,41.666666666666664
35237942,46,72,9,22,1,0,150,52,30.76923076923077
35237954,2,65,4,42,0,0,113,42.47787610619469,41.44144144144144
35237966,68,30,7,12,0,0,117,74.35897435897436,38.775510204081634
35237978,59,49,3,45,0,0,156,68.58974358974359,49.48453608247423
35237985,18,33,5,35,0,0,91,63.73626373626373,54.794520547945204
35237991,57,17,4,25,1,0,104,83.65384615384616,63.829787234042556
35238004,12,59,1,50,1,0,123,52.032520325203244,46.846846846846844
35238016,8,51,4,68,1,0,132,61.36363636363637,58.87096774193547
35238028,3,78,4,57,0,0,142,45.070422535211264,43.88489208633094
35238036,75,21,0,10,0,0,106,80.18867924528301,32.25806451612904
35238041,74,25,2,32,1,0,134,81.34328358208955,58.33333333333333
35238053,89,26,2,23,0,0,140,81.42857142857143,49.01960784313726
35238065,52,36,0,5,0,0,93,61.29032258064516,12.195121951219512
35238077,4,37,8,35,0,0,84,55.952380952380956,53.75
35238089,51,48,16,16,0,0,131,63.3587786259542,40
35238090,77,31,3,29,0,0,140,77.85714285714286,50.79365079365079
35238107,25,18,1,9,0,0,53,66.03773584905662,35.71428571428571
35238119,17,80,6,60,1,2,166,51.80722891566265,46.308724832214764
35238120,63,28,2,20,0,0,113,75.2212389380531,43.99999999999999
35238132,33,70,3,36,0,0,142,50.70422535211267,35.77981651376147
35238144,87,40,1,9,1,0,138,71.01449275362319,21.568627450980394
35238156,91,36,4,11,0,0,142,74.64788732394366,29.411764705882348
35238168,55,98,10,35,2,0,200,51,32.41379310344827
35238173,123,24,4,17,0,0,168,85.71428571428572,46.666666666666664
35238181,98,26,3,18,0,0,145,82.06896551724138,44.680851063829785
35238193,80,57,5,18,0,0,160,64.375,28.749999999999996
35238200,63,49,3,30,3,0,148,66.89189189189189,42.352941176470594
35238223,103,39,0,17,0,0,159,75.47169811320755,30.35714285714286
35238235,20,68,13,35,0,0,136,50,41.379310344827594
35238247,45,94,4,28,1,1,173,45.66473988439307,26.5625
35238259,1,120,13,92,0,0,226,46.90265486725663,46.666666666666664
35238260,55,93,9,28,0,0,185,49.72972972972973,28.46153846153846
35238272,66,116,0,22,0,0,204,43.13725490196079,15.94202898550725
35238284,66,40,3,24,2,0,135,70.37037037037037,42.028985507246375
35238296,32,61,5,57,0,2,157,61.146496815286625,51.2
35238302,75,44,5,21,1,0,146,69.86301369863014,38.02816901408451
35238314,46,60,6,44,1,4,161,62.732919254658384,47.82608695652174
35238326,71,44,4,45,0,0,164,73.17073170731707,52.68817204301075
35238338,61,52,2,37,0,0,152,65.78947368421053,42.85714285714286
35238348,42,52,13,32,1,4,144,63.888888888888886,49.01960784313726
35238351,65,76,7,40,9,1,198,61.61616161616161,42.85714285714286
35238363,121,16,4,20,0,0,161,90.06211180124224,60
35238375,98,24,1,23,0,1,147,83.6734693877551,51.02040816326531
35238387,53,76,4,21,3,0,157,51.59235668789809,26.923076923076927
35238399,59,34,4,11,1,0,109,68.80733944954129,31.999999999999996
35238405,60,53,2,27,1,0,143,62.93706293706294,36.14457831325302
35238417,75,17,3,53,0,1,149,88.59060402684564,77.02702702702703
35238429,1,66,5,75,0,3,150,56.00000000000001,55.70469798657718
35238430,46,56,5,58,1,0,166,66.26506024096386,53.333333333333336
35238442,52,63,3,30,0,0,148,57.432432432432435,34.375
35238454,1,90,3,66,1,2,163,44.78527607361963,44.44444444444444
35238466,42,61,0,45,1,1,150,59.33333333333333,43.518518518518526
35238478,2,75,7,74,0,0,158,52.53164556962025,51.92307692307692
35238485,58,18,1,18,0,0,95,81.05263157894737,51.35135135135135
35238491,48,44,2,66,0,0,160,72.5,60.71428571428572
35238508,85,35,3,35,0,0,158,77.84810126582279,52.05479452054795
35238512,52,32,6,27,1,0,118,72.88135593220339,51.515151515151516
35238521,120,39,8,24,0,0,191,79.58115183246073,45.070422535211264
35238533,12,19,1,24,0,0,56,66.07142857142857,56.81818181818181
35238545,2,78,2,15,3,0,100,21.999999999999996,20.408163265306122
35238557,23,53,3,44,0,1,124,57.258064516129025,47.524752475247524
35238569,90,32,2,32,0,0,156,79.48717948717949,51.515151515151516
35238570,75,36,3,38,0,0,152,76.31578947368422,53.24675324675325
35238582,34,61,1,10,2,0,108,43.518518518518526,17.567567567567565
35238594,48,73,5,17,2,0,145,49.6551724137931,24.742268041237114
35238600,32,32,6,25,1,0,96,66.66666666666667,50
35238612,32,52,7,28,0,0,119,56.30252100840336,40.22988505747126
35238624,21,29,4,14,0,0,68,57.35294117647059,38.297872340425535
35238636,82,42,1,25,0,0,150,72,38.23529411764706
35238648,18,49,3,20,0,0,90,45.55555555555556,31.944444444444443
35238659,51,57,7,41,0,0,156,63.46153846153846,45.714285714285715
35238673,44,64,5,32,0,0,145,55.86206896551724,36.633663366336634
35238685,23,42,8,36,1,0,110,61.81818181818181,51.72413793103448
35238697,131,25,0,23,3,0,182,86.26373626373626,50.98039215686274
35238703,56,23,1,25,0,0,105,78.0952380952381,53.06122448979591
35238715,1,83,11,64,0,0,159,47.79874213836478,47.46835443037975
35238727,52,59,3,56,0,0,170,65.29411764705883,50
35238739,1,40,7,48,0,1,97,58.76288659793815,58.33333333333333
35238740,5,46,11,40,0,0,102,54.90196078431373,52.57731958762887
35238752,4,46,7,32,0,0,89,48.31460674157303,45.88235294117647
35238764,52,20,4,28,0,0,104,80.76923076923077,61.53846153846154
35238776,9,53,7,64,0,0,133,60.150375939849624,57.258064516129025
35238788,162,23,3,16,1,0,205,88.78048780487805,46.51162790697675
35238797,10,100,14,114,1,0,239,58.15899581589959,56.33187772925764
35238806,31,58,7,72,0,3,171,66.08187134502924,58.57142857142856
35238818,15,63,8,43,0,0,129,51.162790697674424,44.73684210526315
35238824,118,17,4,10,1,1,151,88.74172185430463,48.484848484848484
35238831,44,45,10,33,1,0,133,66.16541353383458,49.43820224719101
35238843,80,48,12,29,0,0,169,71.59763313609467,46.06741573033708
35238855,177,46,5,35,0,0,263,82.50950570342206,46.51162790697675
35238867,82,35,1,29,0,0,147,76.19047619047619,46.15384615384615
35238879,92,14,1,31,0,0,138,89.85507246376811,69.56521739130434
35238880,34,50,12,53,0,0,149,66.44295302013423,56.52173913043479
35238892,70,38,6,35,1,0,150,74.66666666666666,52.5
35238909,11,50,7,38,0,0,106,52.83018867924528,47.36842105263158
35238910,40,44,11,36,0,0,131,66.41221374045801,51.64835164835164
35238922,0,56,5,46,0,0,107,47.663551401869164,47.663551401869164
35238934,0,71,7,58,0,0,136,47.79411764705882,47.79411764705882
35238946,97,43,3,95,3,0,241,82.15767634854771,70.13888888888889
35238958,27,38,1,38,0,0,104,63.46153846153846,50.64935064935065
35238961,0,57,8,78,0,0,143,60.13986013986015,60.13986013986015
35238971,80,30,5,37,0,0,152,80.26315789473684,58.33333333333333
35238983,2,34,5,44,0,0,85,60,59.036144578313255
35238995,24,33,7,35,0,0,99,66.66666666666667,56.00000000000001
35239008,22,30,6,41,0,0,99,69.6969696969697,61.038961038961034
